"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/fb9b3a76-1f68-4863-92a6-a62c7c3ef564-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","667","eimary","1276350","2715","14308","470","30775","15487","33055","false","false","Portuguese","eimary"
"https://static-cdn.jtvnw.net/jtv_user_pictures/15cec952-c1ba-4ff8-a79c-53c2fa5bd269-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","668","alanzoka","39247500","2280","34778","17213","4682504","15474","944745","true","false","Portuguese","alanzoka"
"https://static-cdn.jtvnw.net/jtv_user_pictures/afeb35a1-3fde-454d-9e90-c9c3ff9818ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","669","SirVladTV","104235","2115","123","49","8762","15463","3217","false","true","English","SirVladTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f631c567-3a53-4101-b975-7189c4e3dbf1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","670","twakaof","2910","675","12","4","15463","15425","506","false","false","English","twakaof"
"https://static-cdn.jtvnw.net/jtv_user_pictures/301606ed-f929-4e4d-92a5-e384017afa2d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","671","lion_intellectual","375","105","7","3","15480","15415","37","false","false","English","lion_intellectual"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ae3ff7ec-5015-449b-b3b0-df3eede89e65-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","672","loud_voltan","4543485","2265","3389","2005","770967","15400","139643","true","false","Portuguese","loud_voltan"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dfcabc96-c097-4ad7-9e45-718c2a13d916-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","673","viorven","26475","1275","97","20","18338","15397","1027","false","false","Turkish","viorven"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bf10a455-f488-473e-abc3-5ee4bce6ca20-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","674","SnakeOG","3180","1740","7","1","16604","15370","87","false","false","English","SnakeOG"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4676cba1-cba2-41fa-92a9-bdf0253412b5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","675","Nessietopia","232155","2160","178","107","16741","15343","3833","false","true","English","Nessietopia"
"https://static-cdn.jtvnw.net/jtv_user_pictures/98a9eb2b-0d5b-4207-bb3a-8e6ee69c0bb2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","676","Mayichi","20735985","3060","13943","6776","967499","15277","703682","true","false","Spanish","Mayichi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4e52627a-0153-41c2-94e5-ea86ea1ec779-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","677","KAPTANCSTV","75405","1950","68","38","16884","15265","1894","false","false","Turkish","KAPTANCSTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/14df7c1c-2924-4643-b0b7-f17c151b26a3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","678","zomballr","123165","1230","654","100","21331","15261","13682","false","false","English","zomballr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/68cb4772-a7d3-421d-8716-a43bf06415b4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","679","doris_ia","4740","720","19","6","17379","15256","336","false","true","Polish","doris_ia"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fd965c17-f77f-4de4-a092-1b71720457fe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","680","hwbtnuty","1485","360","10","4","3396","15227","98","false","false","English","hwbtnuty"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e65ca238-d449-414d-9731-9a3ff4c8853b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","681","VHEROS","146700","2100","184","69","46744","15222","16658","true","true","Turkish","VHEROS"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7d157ab5-5e99-4ef1-8eff-ab39464c7eb0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","682","gapptv","145800","1830","117","79","63276","15156","4787","false","true","English","gapptv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/34135eb5-4a4c-4b79-af69-9701d67278b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","683","BetulKarakus","68265","1065","242","64","41931","15150","8147","true","true","Turkish","BetulKarakus"
"https://static-cdn.jtvnw.net/jtv_user_pictures/517c6bcf-14b3-4e2a-86b9-561876a81393-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","684","toresaysug","7725","705","39","10","15900","15147","192","false","false","English","toresaysug"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5abe86a9-33ce-4031-9057-568c48b4a0b8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","685","fourteenesports","873570","585","2979","1493","33684","15123","48424","false","false","Portuguese","fourteenesports"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2b2297e3-fc2b-40cf-9182-bda39e920432-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","686","Gencaverr","11190","825","23","13","15997","15100","465","false","false","Turkish","Gencaverr"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b666f59b-d282-4e3d-a060-57aa6d6004d0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","687","DidakaArmyTV2","18990","3375","15","5","3223","15093","660","false","false","Bulgarian","DidakaArmyTV2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/62697869-3882-4545-be47-f68f764c481b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","688","RyanfpsTv","1365","750","5","1","15188","15090","121","false","true","Portuguese","RyanfpsTv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c34f4f93-de49-49d5-9b6d-b5d8cd16462a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","689","Etriim","435","300","3","1","15058","15058","108","false","false","German","Etriim"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b1a6cb53-e1e7-4072-af59-c81513600efd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","690","Dezeer","279750","1155","630","242","67112","15043","18882","true","false","Spanish","Dezeer"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a968e9ea-c32a-4d18-9e32-3e733e5a0bfc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","691","slasherking289","2055","555","8","3","15116","15042","148","false","false","English","slasherking289"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d337a310-2c8e-458b-bca0-042699ec4af6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","692","kovakeu","11205","2745","10","4","16557","15025","725","false","false","Czech","kovakeu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/984d09e6-adeb-4938-bcba-1d47ed6b67f8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","693","DJClaudinho013","9660","720","50","13","15391","14988","256","false","false","Portuguese","DJClaudinho013"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3d8e686c-6416-42f0-9f8a-d98db97b3eb0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","694","Yukkison","555","285","4","1","15282","14964","48","false","true","Czech","Yukkison"
"https://static-cdn.jtvnw.net/jtv_user_pictures/476d4a1c-cfbc-42a8-913d-85e1615c3b6c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","695","RiotGamesTurkish","7596180","300","39638","25320","766557","14963","211105","true","false","Turkish","RiotGamesTurkish"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2f252056-084c-479a-8cd2-4412f6cf8dc3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","696","floridajambo","825","360","5","2","15020","14936","34","false","true","German","floridajambo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/11891beb-c4a8-44c6-bae5-c16fc4bc04c4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","697","auquatv","600","270","5","2","14932","14912","24","false","false","English","auquatv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c049d78b-f211-4648-904c-db177788c24a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","698","iioCMz","1389525","270","6820","5146","342649","14909","28505","true","false","Arabic","iioCMz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/30be47b2-f29f-4025-a21b-a93bae38e8b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","699","th3_rebel_robbie","720","300","4","2","14959","14902","44","false","false","English","th3_rebel_robbie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bd172fbf-ce0e-48d8-a091-98c4c0cc13de-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","700","Lucky_Luc15","1440","255","11","5","1303","14901","48","false","false","German","Lucky_Luc15"
